MAT_ALU;DAT_ENTRADA;COD_CURSO;COTISTA;NOME
8891;04/01/2019;6;S;Kevin Sales
8892;09/01/2019;1;S;Larissa Barbosa
8893;24/01/2019;1;N;Leandro Campos
8894;31/01/2019;1;S;Maria Luiza das Neves
8895;20/01/2019;3;N;Pedro Lucas Correia
8896;03/01/2019;2;S;Fernanda Ferreira
8897;13/01/2019;2;S;Kamilly Costa
8898;10/01/2019;6;N;Maria Eduarda Nunes
8899;21/01/2019;1;N;Davi Lucca Rezende
8900;11/01/2019;4;N;Lorenzo da Cunha
8901;11/01/2019;5;S;Stella Cunha
8902;12/01/2019;6;N;Mirella Porto
8903;10/01/2019;1;N;Ana Sophia Nunes
8904;01/01/2019;6;S;Davi Luiz Barros
8905;30/01/2019;2;N;Henrique Almeida
8906;17/01/2019;3;N;Laís Pinto
8907;19/01/2019;3;N;Paulo Rocha
8908;27/01/2019;3;N;Maria Luiza Araújo
8909;21/01/2019;1;S;Sabrina Freitas
8910;04/01/2019;2;N;Larissa Freitas
8911;18/01/2019;6;N;Rebeca Cunha
8912;14/01/2019;6;N;Benjamin Azevedo
8913;01/01/2019;5;S;Eduarda da Conceição
8914;11/01/2019;2;S;Maria Vitória da Conceição
8915;22/01/2019;2;N;Rafael Novaes
8916;02/01/2019;1;S;Beatriz Vieira
8917;31/01/2019;5;S;Cauê da Mota
8918;08/01/2019;1;N;Dra. Luiza Ferreira
8919;22/01/2019;4;N;Maysa Campos
8920;24/01/2019;6;N;Clarice Gomes
8921;15/01/2019;4;S;Agatha da Mata
8922;23/01/2019;2;N;Gustavo Henrique Freitas
8923;01/01/2019;2;S;Gabrielly Pereira
8924;12/01/2019;5;N;Alice Duarte
8925;06/01/2019;3;S;Ana Carolina Dias
8926;30/01/2019;1;N;Maria Cecília Costa
8927;20/01/2019;1;S;Clarice Alves
8928;28/01/2019;1;S;Vicente Oliveira
8929;15/01/2019;4;S;Manuela Fernandes
8930;27/01/2019;6;S;Lorena da Luz
8931;24/01/2019;3;S;Henrique Castro
8932;12/01/2019;1;S;Enzo Gabriel Freitas
8933;19/01/2019;5;S;Dr. Ian Cunha
8934;05/01/2019;6;N;Lavínia Rezende
8935;30/01/2019;3;S;Clara Gonçalves
8936;01/01/2019;5;N;Noah Rodrigues
8937;02/01/2019;6;S;Milena Pinto
8938;03/01/2019;5;S;Dr. Ian Monteiro
8939;12/01/2019;6;N;Dr. Gustavo Ferreira
8940;15/01/2019;1;N;Dra. Melissa Moreira
8941;01/01/2019;5;N;Dra. Vitória Cavalcanti
8942;22/01/2019;6;N;Bruno Nunes
8943;10/01/2019;4;S;Luigi Castro
8944;16/01/2019;6;S;Maitê Porto
8945;23/01/2019;4;N;Alana Ribeiro
8946;07/01/2019;2;S;Clara Santos
8947;27/01/2019;5;S;Vitória Silveira
8948;03/01/2019;5;N;Olivia da Luz
8949;31/01/2019;2;N;Vitor Campos
8950;09/01/2019;5;N;Ana Peixoto
8951;23/01/2019;1;N;Dra. Maitê Oliveira
8952;11/01/2019;3;S;Camila Azevedo
8953;19/01/2019;3;S;Ian Peixoto
8954;02/01/2019;4;S;Danilo Rezende
8955;07/01/2019;2;N;Maria Vitória da Conceição
8956;27/01/2019;2;N;Eloah Gomes
8957;30/01/2019;4;S;Matheus Vieira
8958;23/01/2019;4;S;Bryan Mendes
8959;28/01/2019;6;N;Gabriel da Luz
8960;20/01/2019;5;N;Davi Lucca Costela
8961;09/01/2019;6;S;Maria da Conceição
8962;02/01/2019;3;N;Breno Silveira
8963;14/01/2019;3;N;Marina Santos
8964;15/01/2019;2;S;Yuri Moura
8965;05/01/2019;3;N;Matheus Castro
8966;05/01/2019;4;S;Emanuelly Costela
8967;03/01/2019;3;S;Nathan Aragão
8968;02/01/2019;1;S;Gustavo Oliveira
8969;27/01/2019;1;N;Dr. Alexandre Pires
8970;30/01/2019;1;N;Juliana Porto
8971;18/01/2019;5;S;Erick Gomes
8972;07/01/2019;1;N;Diego Nascimento
8973;22/01/2019;4;S;Stella Rezende
8974;06/01/2019;6;N;Ana Luiza Viana
8975;27/01/2019;1;N;Mariane Cavalcanti
8976;16/01/2019;5;S;Vinicius Costela
8977;15/01/2019;6;N;Bryan Teixeira
8978;04/01/2019;6;S;Emilly Porto
8979;15/01/2019;5;N;Eduardo Peixoto
8980;10/01/2019;2;S;Ana Clara Araújo
8981;18/01/2019;3;S;Alícia Moreira
8982;14/01/2019;6;S;Maitê Porto
8983;31/01/2019;3;S;Davi Lucca Oliveira
8984;11/01/2019;2;S;Maria Fernanda Carvalho
8985;21/01/2019;2;N;Julia das Neves
8986;09/01/2019;4;N;Theo Vieira
8987;27/01/2019;1;S;Dr. Lorenzo Freitas
8988;28/01/2019;2;S;Maria Clara Peixoto
8989;01/01/2019;3;S;Laís Oliveira
8990;13/01/2019;6;S;Lorena Dias
8991;16/01/2019;3;S;Marina da Cruz
8992;17/01/2019;5;S;Raquel Almeida
8993;26/01/2019;6;N;Marina Oliveira
8994;27/01/2019;3;S;Dr. Yuri Silveira
8995;12/01/2019;5;S;Daniela Rocha
8996;24/01/2019;5;N;Sarah Pereira
8997;03/01/2019;5;N;João Vitor Moreira
8998;03/01/2019;4;S;Valentina Viana
8999;28/01/2019;4;N;Olivia Dias
9000;30/01/2019;3;N;Thiago Araújo
9001;08/01/2019;3;N;Dra. Bruna Rezende
9002;28/01/2019;2;S;Diogo da Cruz
9003;02/01/2019;3;N;Esther Monteiro
9004;02/01/2019;5;N;Júlia Castro
9005;07/01/2019;1;N;Diego Costa
9006;13/01/2019;1;S;Sophia Jesus
9007;03/01/2019;6;S;Thiago Barbosa
9008;10/01/2019;6;S;Dr. Carlos Eduardo Martins
9009;20/01/2019;6;N;Ana Carolina Porto
9010;17/01/2019;4;S;Gabriel Pereira
9011;22/01/2019;5;N;Heitor Oliveira
9012;16/01/2019;4;N;Bernardo Souza
9013;13/01/2019;1;S;Gabrielly Porto
9014;08/01/2019;4;N;Gustavo Barros
9015;04/01/2019;4;N;Matheus Nogueira
9016;24/01/2019;4;S;Luiz Gustavo Campos
9017;21/01/2019;5;N;Breno Aragão
9018;21/01/2019;1;N;Dra. Ana Clara Moreira
9019;04/01/2019;2;N;Enzo Moreira
9020;11/01/2019;3;N;Danilo das Neves
9021;24/01/2019;4;N;Noah Souza
9022;02/01/2019;4;N;Elisa Farias
9023;07/01/2019;3;N;Ian da Paz
9024;14/01/2019;6;S;Dra. Raquel Nunes
9025;18/01/2019;2;N;Dra. Isabel Almeida
9026;09/01/2019;3;N;Sarah Duarte
9027;14/01/2019;4;S;Antônio Ramos
9028;13/01/2019;1;S;Luiz Fernando Caldeira
9029;25/01/2019;5;N;Nathan Melo
9030;18/01/2019;4;N;Ana Lívia Rezende
9031;25/01/2019;2;N;Caroline Aragão
9032;28/01/2019;2;S;Juliana da Cruz
9033;20/01/2019;5;S;Fernanda Silva
9034;05/01/2019;6;N;Luiz Felipe Farias
9035;19/01/2019;4;N;João da Cruz
9036;12/01/2019;3;S;Isabella Rodrigues
9037;19/01/2019;3;S;Laís da Mata
9038;06/01/2019;3;S;Miguel Alves
9039;18/01/2019;3;S;Levi Cunha
9040;02/01/2019;2;S;Sofia Costa
9041;01/01/2019;6;N;Maria Vitória Rocha
9042;07/01/2019;3;N;Pietra Pereira
9043;23/01/2019;4;S;Manuela Pinto
9044;15/01/2019;3;N;Dr. João Pedro Gonçalves
9045;01/01/2019;5;S;Vicente Pereira
9046;05/01/2019;1;S;Benjamin Gonçalves
9047;06/01/2019;3;N;Ana Lívia Araújo
9048;31/01/2019;5;S;Davi Luiz Pires
9049;18/01/2019;3;S;Maria Julia Vieira
9050;10/01/2019;6;S;Thiago da Mota
9051;14/01/2019;1;S;Catarina Lopes
9052;23/01/2019;1;N;Igor Lima
9053;17/01/2019;2;N;Luiz Gustavo da Mota
9054;16/01/2019;3;N;Isabella Duarte
9055;20/01/2019;6;S;Carolina Ferreira
9056;30/01/2019;6;N;Rafaela Cardoso
9057;28/01/2019;5;S;Pietra Campos
9058;24/01/2019;4;S;Stella Pereira
9059;19/01/2019;2;N;João Pedro da Paz
9060;27/01/2019;6;N;Maria Cecília Oliveira
9061;12/01/2019;1;N;Luiz Gustavo Oliveira
9062;01/01/2019;3;S;Leonardo Cardoso
9063;15/01/2019;5;N;Eduardo da Cruz
9064;05/01/2019;1;N;Rafael Cavalcanti
9065;15/01/2019;5;N;Luiza Ramos
9066;17/01/2019;6;N;Pedro Rocha
9067;07/01/2019;4;N;Pedro Azevedo
9068;21/01/2019;4;N;Giovanna Mendes
9069;14/01/2019;6;S;Antônio Pires
9070;05/01/2019;5;S;Ana Lívia Mendes
9071;30/01/2019;5;N;Amanda Correia
9072;25/01/2019;6;N;Joaquim Peixoto
9073;10/01/2019;3;N;Maria Mendes
9074;24/01/2019;5;S;Maria Sophia da Luz
9075;03/01/2019;5;S;Carolina Pereira
9076;24/01/2019;6;N;Catarina Ribeiro
9077;01/01/2019;1;N;João Miguel Vieira
9078;25/01/2019;2;N;Luana Souza
9079;07/01/2019;6;S;Bárbara Costa
9080;06/01/2019;4;S;Noah Rocha
9081;28/01/2019;5;N;Maria Fernanda da Rocha
9082;23/01/2019;5;N;Olivia Carvalho
9083;20/01/2019;1;S;Laís Nunes
9084;07/01/2019;3;S;Nicole Lima
9085;09/01/2019;3;S;Murilo Vieira
9086;04/01/2019;5;S;Gabriela Silva
9087;15/01/2019;6;N;Dra. Valentina Rodrigues
9088;10/01/2019;4;S;Nathan Novaes
9089;12/01/2019;1;N;Henrique Viana
9090;13/01/2019;3;S;Murilo Freitas
9091;28/01/2019;3;S;Milena Santos
9092;05/01/2019;5;S;Letícia Rezende
9093;08/01/2019;1;N;Davi Lucas da Costa
9094;10/01/2019;2;S;Camila Novaes
9095;31/01/2019;4;N;Mariana da Conceição
9096;02/01/2019;4;S;Luiz Fernando da Rosa
9097;07/01/2019;5;S;Felipe Ramos
9098;19/01/2019;2;S;Dr. Leonardo Alves
9099;10/01/2019;5;S;Alexia Jesus
9100;14/01/2019;6;N;Stephany Cunha
9101;25/01/2019;1;N;Enrico Cardoso
9102;16/01/2019;6;S;Bianca Oliveira
9103;30/01/2019;2;N;Larissa Gomes
9104;27/01/2019;1;S;Ana Carolina Cardoso
9105;20/01/2019;1;N;Renan Barros
9106;23/01/2019;4;N;Pedro Alves
9107;11/01/2019;3;S;Ana Júlia Mendes
9108;27/01/2019;4;N;Stella Correia
9109;29/01/2019;4;S;João Lucas Silva
9110;03/01/2019;3;N;Sophie Oliveira
9111;12/01/2019;2;S;Luiz Gustavo da Mota
9112;07/01/2019;1;N;Fernanda da Rosa
9113;06/01/2019;1;S;Caroline Teixeira
9114;04/01/2019;2;N;Eduardo Ribeiro
9115;27/01/2019;1;S;Maria Sophia da Rosa
9116;16/01/2019;4;S;Davi Lucas Ramos
9117;14/01/2019;6;N;Heitor Correia
9118;20/01/2019;4;N;Alícia Peixoto
9119;14/01/2019;4;S;Leandro Sales
9120;09/01/2019;4;N;Catarina Lopes
9121;19/01/2019;2;S;Enzo Silveira
9122;02/01/2019;5;N;Beatriz Gonçalves
9123;10/01/2019;3;N;Renan Sales
9124;21/01/2019;4;S;Ana Carolina da Costa
9125;27/01/2019;5;N;Heitor Lopes
9126;03/01/2019;5;S;Catarina Teixeira
9127;16/01/2019;2;S;João Guilherme Correia
9128;30/01/2019;3;N;Maria Clara Moreira
9129;12/01/2019;6;N;Amanda Lopes
9130;06/01/2019;6;N;Pedro Miguel Gomes
9131;13/01/2019;1;S;Henrique Moura
9132;15/01/2019;5;S;Enzo Gabriel Lopes
9133;16/01/2019;6;N;Anthony da Rocha
9134;23/01/2019;1;N;Helena Viana
9135;24/01/2019;4;N;Rafaela da Cruz
9136;10/01/2019;6;N;Juan Monteiro
9137;30/01/2019;1;S;Kevin Moura
9138;06/01/2019;5;S;Bárbara das Neves
9139;25/01/2019;6;S;Felipe Caldeira
9140;02/01/2019;5;S;Dr. Davi Luiz da Cruz
9141;15/01/2019;4;N;Alexandre da Cruz
9142;03/01/2019;1;S;Stella Correia
9143;01/01/2019;4;S;Enzo Nunes
9144;25/01/2019;5;N;Clara das Neves
9145;13/01/2019;5;N;Marina Jesus
9146;28/01/2019;6;N;Anthony Oliveira
9147;07/01/2019;2;N;Pedro Henrique Pereira
9148;16/01/2019;2;N;Maria Alice Costa
9149;07/01/2019;4;N;Yago Oliveira
9150;24/01/2019;6;S;Ana Lívia Sales
9151;13/01/2019;1;S;Joaquim da Mata
9152;20/01/2019;2;N;Beatriz Ribeiro
9153;18/01/2019;1;N;Gustavo Ribeiro
9154;12/01/2019;5;N;Joana Dias
9155;07/01/2019;4;S;Eduardo Costa
9156;03/01/2019;4;N;Pedro Henrique da Mata
9157;29/01/2019;2;S;Breno Nascimento
9158;21/01/2019;4;S;Stella da Luz
9159;02/01/2019;4;N;Felipe Ramos
9160;23/01/2019;1;N;Lucas da Cruz
9161;19/01/2019;4;N;Sofia Cavalcanti
9162;10/01/2019;4;S;Antônio Caldeira
9163;02/01/2019;5;N;Ana Julia Cardoso
9164;13/01/2019;1;S;Davi Lucas Freitas
9165;15/01/2019;3;N;Júlia Araújo
9166;18/01/2019;1;N;Noah Gonçalves
9167;19/01/2019;3;S;Cecília Jesus
9168;01/01/2019;1;S;Cauã Sales
9169;23/01/2019;4;S;Cauã Santos
9170;02/01/2019;4;S;Luiz Henrique Costela
9171;08/01/2019;3;S;Gabriela Ferreira
9172;10/01/2019;2;S;Maria Luiza Silva
9173;19/01/2019;1;S;João Guilherme Santos
9174;23/01/2019;3;N;Davi Aragão
9175;16/01/2019;3;N;Beatriz Costela
9176;08/01/2019;3;S;Leonardo Gomes
9177;31/01/2019;2;N;Luana Correia
9178;03/01/2019;6;N;Manuela Costa
9179;26/01/2019;6;N;Juan da Cunha
9180;16/01/2019;4;S;Maria Cecília Correia
9181;07/01/2019;4;N;Maria Julia da Paz
9182;20/01/2019;6;N;Marcos Vinicius Barbosa
9183;07/01/2019;5;S;Alexia Pereira
9184;03/01/2019;1;S;Bruna Alves
9185;09/01/2019;4;S;Enrico Melo
9186;05/01/2019;1;N;João Vitor Monteiro
9187;10/01/2019;6;N;Luiza Almeida
9188;08/01/2019;2;S;Renan Viana
9189;30/01/2019;3;S;Heitor Rodrigues
9190;15/01/2019;1;N;Dra. Maria Vitória Lopes
9191;26/01/2019;4;S;Yago Lopes
9192;07/01/2019;1;N;Mariane Peixoto
9193;06/01/2019;5;N;Enrico Lima
9194;19/01/2019;2;S;Maria Sophia Costa
9195;05/01/2019;3;S;Anthony Moraes
9196;26/01/2019;1;N;Maria Clara Santos
9197;07/01/2019;6;N;Vitor Alves
9198;13/01/2019;2;S;Laís Vieira
9199;31/01/2019;2;N;Maria Alice Cardoso
9200;20/01/2019;5;S;Levi Pires
9201;27/01/2019;5;N;Lara Santos
9202;05/01/2019;1;N;Stephany Almeida
9203;12/01/2019;4;S;Dr. Otávio Costela
9204;11/01/2019;1;S;Samuel Barbosa
9205;16/01/2019;3;N;Maria Costa
9206;10/01/2019;3;N;Rafaela Duarte
9207;15/01/2019;3;N;Sophie Cardoso
9208;08/01/2019;2;S;Enzo Mendes
9209;12/01/2019;1;N;Luna Almeida
9210;08/01/2019;3;N;Gabrielly Azevedo
9211;25/01/2019;1;S;Beatriz Ferreira
9212;10/01/2019;4;N;Marcelo Moraes
9213;04/01/2019;2;N;Bianca Cardoso
9214;31/01/2019;1;N;Diego Barros
9215;21/01/2019;3;S;Vitor Peixoto
9216;24/01/2019;2;S;Alana Gonçalves
9217;19/01/2019;2;N;Otávio Barbosa
9218;04/01/2019;5;N;Heitor Peixoto
9219;24/01/2019;6;N;Renan da Conceição
9220;10/01/2019;3;N;Clarice Pires
9221;31/01/2019;2;N;Emanuella Farias
9222;17/01/2019;6;S;Ana Júlia Ribeiro
9223;16/01/2019;1;S;Alexandre Correia
9224;06/01/2019;4;N;Caroline Sales
9225;18/01/2019;3;N;Lucas Rodrigues
9226;15/01/2019;6;S;Luiza Teixeira
9227;05/01/2019;4;S;Beatriz Barros
9228;20/01/2019;4;S;Vicente Ramos
9229;24/01/2019;5;N;Caroline da Cruz
9230;13/01/2019;4;N;Olivia Rodrigues
9231;18/01/2019;1;S;João Guilherme da Mata
9232;01/01/2019;6;S;Lívia Viana
9233;29/01/2019;4;N;João Lucas da Conceição
9234;20/01/2019;6;S;Julia da Costa
9235;28/01/2019;2;S;Raquel Nogueira
9236;25/01/2019;2;N;Pietro Moraes
9237;23/01/2019;2;S;Luiz Felipe Cunha
9238;02/01/2019;2;S;Isabella Cavalcanti
9239;04/01/2019;6;N;Bruno Cardoso
9240;20/01/2019;2;S;Lucas Gabriel Teixeira
9241;30/01/2019;5;S;Alícia Lopes
9242;01/01/2019;3;S;Heloísa Vieira
9243;20/01/2019;5;S;Gabriel Martins
9244;24/01/2019;6;S;Davi Luiz da Rocha
9245;31/01/2019;3;N;Isaac Moreira
9246;08/01/2019;5;N;João Pedro Caldeira
9247;10/01/2019;1;S;Ana Júlia Moraes
9248;14/01/2019;3;N;Enzo Alves
9249;31/01/2019;1;N;Marina da Cruz
9250;15/01/2019;6;N;Camila Almeida
9251;26/01/2019;2;S;Laura Caldeira
9252;11/01/2019;1;N;Vitória Aragão
9253;21/01/2019;4;N;Arthur Almeida
9254;02/01/2019;2;N;Ian Vieira
9255;20/01/2019;3;N;Ana Luiza da Rosa
9256;04/01/2019;6;N;Benício da Paz
9257;30/01/2019;2;N;Renan da Rosa
9258;10/01/2019;5;S;João Pedro Peixoto
9259;01/01/2019;2;N;Pietro Viana
9260;11/01/2019;4;N;Diego Campos
9261;01/01/2019;4;S;Samuel Ribeiro
9262;18/01/2019;4;N;Thiago Castro
9263;15/01/2019;3;N;Fernando Ferreira
9264;27/01/2019;1;S;Erick Silveira
9265;16/01/2019;6;S;Emanuelly Ferreira
9266;25/01/2019;3;N;Benício Barros
9267;25/01/2019;4;N;Ana Júlia Costela
9268;10/01/2019;2;N;Laís Pires
9269;05/01/2019;1;N;Diego Alves
9270;24/01/2019;6;N;Luiz Otávio Martins
9271;12/01/2019;4;S;Cecília Ribeiro
9272;06/01/2019;3;N;Bruna Mendes
9273;24/01/2019;5;S;Luna Pereira
9274;28/01/2019;5;S;Bruna Freitas
9275;14/01/2019;1;S;Isis Oliveira
9276;27/01/2019;6;S;Evelyn Azevedo
9277;30/01/2019;6;N;Arthur Cunha
9278;14/01/2019;5;N;Olivia Gonçalves
9279;28/01/2019;3;N;Yago da Rocha
9280;25/01/2019;1;N;Igor Martins
9281;01/01/2019;4;S;Paulo Santos
9282;31/01/2019;6;S;Luiz Henrique Novaes
9283;31/01/2019;5;S;Luiz Fernando Mendes
9284;27/01/2019;6;S;Helena Oliveira
9285;30/01/2019;6;N;Diogo Teixeira
9286;16/01/2019;5;N;Kaique da Costa
9287;22/01/2019;4;S;Gustavo da Cruz
9288;23/01/2019;2;S;Carolina Vieira
9289;18/01/2019;4;S;João Felipe da Cruz
9290;03/01/2019;1;N;Dr. Paulo Ramos
9291;19/01/2019;5;S;Ana Sophia da Conceição
9292;05/01/2019;2;S;Isaac Pereira
9293;25/01/2019;2;S;Yuri Moraes
9294;05/01/2019;2;S;Diego Melo
9295;20/01/2019;2;N;Evelyn Monteiro
9296;28/01/2019;5;N;Kamilly Cunha
9297;26/01/2019;3;S;Ian Ferreira
9298;14/01/2019;3;S;Ryan da Conceição
9299;18/01/2019;3;S;Davi Luiz Pereira
9300;06/01/2019;4;N;João Pereira
9301;19/01/2019;4;N;Dr. Gustavo Viana
9302;22/01/2019;2;S;Kaique Almeida
9303;05/01/2019;3;S;Daniela Silva
9304;30/01/2019;1;S;Daniel Oliveira
9305;11/01/2019;1;N;Nathan Lima
9306;29/01/2019;5;S;Isabella Cardoso
9307;28/01/2019;2;S;Dra. Olivia Moreira
9308;01/01/2019;2;S;Vitor Hugo Rodrigues
9309;02/01/2019;1;S;Davi Lucca Jesus
9310;17/01/2019;6;N;Heloísa Pereira
9311;01/01/2019;5;S;Alexandre Barbosa
9312;29/01/2019;2;S;Maria Sophia Moura
9313;02/01/2019;5;S;Maria Cecília Nascimento
9314;14/01/2019;3;S;Dra. Helena Santos
9315;17/01/2019;1;N;Ana Sophia Martins
9316;21/01/2019;5;S;Maria Clara Gomes
9317;28/01/2019;1;N;Davi Lucca Duarte
9318;04/01/2019;4;S;Nicolas das Neves
9319;13/01/2019;4;N;Lavínia Ribeiro
9320;01/01/2019;5;N;Sarah Rocha
9321;14/01/2019;4;S;Paulo Costa
9322;12/01/2019;3;S;Manuela Nunes
9323;17/01/2019;1;N;Ryan Freitas
9324;30/01/2019;1;S;Ian Rocha
9325;31/01/2019;4;S;Thiago da Cunha
9326;19/01/2019;1;S;Levi Rocha
9327;09/01/2019;1;S;Juan Correia
9328;25/01/2019;1;N;Isabelly Ramos
9329;06/01/2019;2;S;Ana Carolina Ramos
9330;04/01/2019;4;S;Matheus Rodrigues
9331;01/01/2019;3;N;Sofia da Mota
9332;15/01/2019;1;S;Isabel Fernandes
9333;12/01/2019;6;S;Leonardo Castro
9334;04/01/2019;1;N;Esther Cavalcanti
9335;05/01/2019;2;N;Isabel Pereira
9336;07/01/2019;1;S;Alana Santos
9337;09/01/2019;3;N;Cauê Teixeira
9338;25/01/2019;4;S;Heloísa da Rosa
9339;06/01/2019;5;S;Agatha Nunes
9340;07/01/2019;3;N;Ana Laura Araújo
9341;16/01/2019;5;S;Anthony Barros
9342;01/01/2019;1;S;Bárbara Cunha
9343;30/01/2019;5;N;Dr. Vitor Hugo Caldeira
9344;12/01/2019;6;S;Sarah Vieira
9345;12/01/2019;2;S;Carolina Fernandes
9346;20/01/2019;6;N;Maysa Mendes
9347;19/01/2019;6;N;Ana Julia Araújo
9348;11/01/2019;6;S;Enzo Gabriel Rodrigues
9349;05/01/2019;4;N;Luiz Otávio Rodrigues
9350;08/01/2019;1;N;Ana Julia da Costa
9351;11/01/2019;3;N;Antônio Ramos
9352;23/01/2019;4;S;Nicolas Moraes
9353;29/01/2019;5;S;Melissa da Mota
9354;30/01/2019;5;S;Catarina Araújo
9355;19/01/2019;5;N;Diogo da Rosa
9356;10/01/2019;4;S;Dra. Maria Clara Alves
9357;20/01/2019;2;N;Maria Clara das Neves
9358;17/01/2019;4;N;Ana Ramos
9359;09/01/2019;3;N;Dr. Marcos Vinicius Monteiro
9360;29/01/2019;4;N;Alexandre Aragão
9361;03/01/2019;3;N;Olivia Lima
9362;31/01/2019;5;N;Joana da Cruz
9363;07/01/2019;2;S;Vinicius Moura
9364;15/01/2019;5;N;Otávio Barbosa
9365;10/01/2019;4;N;Enzo Gabriel Lopes
9366;25/01/2019;1;S;Dr. Yuri Nogueira
9367;27/01/2019;1;N;Augusto Rocha
9368;09/01/2019;1;S;Luiz Felipe Cardoso
9369;12/01/2019;6;N;Ana Sophia Vieira
9370;01/01/2019;2;S;Igor Azevedo
9371;10/01/2019;5;S;Ana Sophia Castro
9372;28/01/2019;4;S;Marina Barros
9373;02/01/2019;5;S;Marcela Barbosa
9374;11/01/2019;4;N;Vitor da Paz
9375;14/01/2019;2;S;Eduardo Cardoso
9376;15/01/2019;5;N;Levi Cunha
9377;08/01/2019;3;S;Giovanna Oliveira
9378;01/01/2019;1;N;Augusto Carvalho
9379;14/01/2019;3;N;Manuela Duarte
9380;29/01/2019;3;N;Bruno Carvalho
9381;19/01/2019;4;N;Nathan Farias
9382;02/01/2019;2;S;João Lucas Ferreira
9383;13/01/2019;5;S;Bernardo Correia
9384;06/01/2019;2;S;Mariana Vieira
9385;17/01/2019;1;N;Kevin Pinto
9386;07/01/2019;5;S;Henrique das Neves
9387;16/01/2019;2;N;Enrico da Luz
9388;14/01/2019;5;S;Amanda Costela
9389;12/01/2019;2;S;Antônio Mendes
9390;16/01/2019;2;N;Rebeca da Rosa
9391;12/01/2019;4;N;Leandro Cardoso
9392;11/01/2019;6;S;Ana Cavalcanti
9393;04/01/2019;6;S;Alexia Farias
9394;14/01/2019;4;S;Dr. Vicente Fernandes
9395;07/01/2019;6;S;Luiz Gustavo Caldeira
9396;14/01/2019;6;N;Maitê Costela
9397;17/01/2019;5;N;Bernardo Araújo
9398;30/01/2019;2;S;Maria Luiza da Conceição
9399;02/01/2019;2;S;Nicole Peixoto
9400;15/01/2019;1;N;Yago Azevedo
9401;12/01/2019;3;N;Lavínia Nunes
9402;16/01/2019;2;N;Rebeca Nogueira
9403;30/01/2019;5;S;Dr. Marcelo Ferreira
9404;04/01/2019;2;N;Brenda Vieira
9405;21/01/2019;4;S;Maria Eduarda Moura
9406;22/01/2019;5;S;Pedro Caldeira
9407;29/01/2019;6;S;João Moreira
9408;28/01/2019;1;S;Agatha Gomes
9409;23/01/2019;2;S;Miguel Alves
9410;24/01/2019;4;S;Dra. Stephany Oliveira
9411;04/01/2019;5;N;Gabrielly Mendes
9412;08/01/2019;1;S;Davi Lucas Pereira
9413;04/01/2019;4;N;Pedro Miguel Jesus
9414;18/01/2019;1;S;Kaique Pereira
9415;15/01/2019;3;S;Luiz Felipe Alves
9416;21/01/2019;6;S;Melissa Almeida
9417;03/01/2019;6;N;Pedro Henrique Jesus
9418;03/01/2019;1;N;Ana Julia Fogaça
9419;22/01/2019;5;N;Emanuelly Almeida
9420;08/01/2019;1;N;Ana Laura Carvalho
9421;24/01/2019;6;N;Augusto Dias
9422;25/01/2019;3;S;Milena Jesus
9423;01/01/2019;6;N;Maria Cecília da Costa
9424;11/01/2019;4;S;Miguel Castro
9425;26/01/2019;5;N;Lorenzo da Paz
9426;04/01/2019;6;N;Letícia da Mata
9427;02/01/2019;6;S;Vinicius Souza
9428;21/01/2019;2;S;João Gomes
9429;28/01/2019;4;S;Dr. Anthony Barros
9430;30/01/2019;2;N;João Gabriel Duarte
9431;06/01/2019;4;N;Dr. Bernardo Mendes
9432;05/01/2019;3;N;Pedro Pinto
9433;19/01/2019;1;N;Stephany Fernandes
9434;21/01/2019;5;N;Sophia Costa
9435;04/01/2019;5;S;Luiz Fernando Fogaça
9436;13/01/2019;6;N;Dra. Carolina Araújo
9437;16/01/2019;3;N;Heloísa Cardoso
9438;10/01/2019;1;N;Evelyn Porto
9439;06/01/2019;4;N;Igor da Mota
9440;29/01/2019;6;S;Felipe Pereira
9441;06/01/2019;5;N;Luiz Gustavo Rezende
9442;11/01/2019;1;N;Luiza Fogaça
9443;04/01/2019;4;S;Calebe Ramos
9444;20/01/2019;3;N;Pietra Nogueira
9445;10/01/2019;4;N;Dra. Fernanda Cardoso
9446;12/01/2019;2;N;Guilherme Castro
9447;22/01/2019;1;N;Eduarda Vieira
9448;13/01/2019;2;S;Joaquim Gomes
9449;17/01/2019;6;S;João Guilherme Caldeira
9450;08/01/2019;6;N;Stella Nunes
9451;08/01/2019;4;S;Emanuelly Freitas
9452;07/01/2019;5;N;Dr. Vinicius Fogaça
9453;12/01/2019;5;S;Giovanna Nunes
9454;02/01/2019;1;N;João Pedro da Cruz
9455;08/01/2019;6;N;Benjamin da Luz
9456;26/01/2019;6;S;Isabel Duarte
9457;15/01/2019;1;N;Dr. Marcos Vinicius Oliveira
9458;01/01/2019;5;N;Vinicius Azevedo
9459;24/01/2019;2;S;Mariana Almeida
9460;17/01/2019;3;S;Luigi Pires
9461;13/01/2019;4;N;Nathan Viana
9462;17/01/2019;5;S;Pietro Santos
9463;03/01/2019;3;S;Mirella Nogueira
9464;19/01/2019;2;N;Caroline Monteiro
9465;03/01/2019;2;N;Davi Luiz Pires
9466;21/01/2019;4;N;Davi Lucas Martins
9467;16/01/2019;3;S;Davi Lucca Lima
9468;08/01/2019;2;S;Brenda Castro
9469;23/01/2019;4;S;Vitor Hugo Silva
