MAT_ALU;NOME;DAT_ENTRADA;COD_CURSO;COTISTA
7141;Gustavo Rezende;16/01/19;6;N
7142;Dr. Igor Cardoso;28/01/19;5;N
7143;Vitor Gabriel Sales;20/01/19;1;S
7144;Heitor Porto;20/01/19;3;S
7145;Igor Carvalho;21/01/19;2;S
7146;Isis Moreira;25/01/19;2;S
7147;Lorenzo Cardoso;14/01/19;5;N
7148;Thiago Melo;08/01/19;6;S
7149;Sabrina Nogueira;26/01/19;3;N
7150;Maria Alice Teixeira;06/01/19;4;S
7151;Leonardo Rocha;08/01/19;2;S
7152;João Vitor da Mata;17/01/19;4;S
7153;Gustavo da Luz;16/01/19;1;S
7154;Clarice Cunha;14/01/19;4;N
7155;Evelyn Moura;19/01/19;4;S
7156;Daniel Rodrigues;20/01/19;6;S
7157;Maitê Gomes;09/01/19;5;N
7158;Vitor Jesus;04/01/19;5;S
7159;João Vitor Gonçalves;24/01/19;1;S
7160;Kaique Moreira;03/01/19;3;N
7161;Thales Nogueira;15/01/19;2;N
7162;Nathan Azevedo;06/01/19;2;N
7163;Isis Pereira;27/01/19;4;N
7164;João Gabriel da Cunha;15/01/19;1;N
7165;Kamilly Martins;30/01/19;1;S
7166;Stella Fernandes;18/01/19;2;N
7167;Luiza Novaes;16/01/19;4;N
7168;Vitor Gabriel Dias;11/01/19;4;S
7169;Henrique Barbosa;02/01/19;4;N
7170;Melissa Mendes;26/01/19;1;S
7171;Emilly das Neves;04/01/19;1;N
7172;Maria Clara Santos;12/01/19;5;N
7173;Miguel Pereira;11/01/19;1;N
7174;Alexandre Lopes;26/01/19;3;S
7175;João Lucas Dias;17/01/19;5;S
7176;Maria Fernanda Rodrigues;17/01/19;3;S
7177;Davi Lucas Lopes;28/01/19;6;N
7178;Luiz Gustavo Novaes;29/01/19;1;S
7179;Evelyn Oliveira;17/01/19;2;N
7180;Francisco da Cruz;04/01/19;1;N
7181;Laura Porto;03/01/19;3;S
7182;Bernardo Carvalho;29/01/19;4;S
7183;João Miguel Campos;04/01/19;6;N
7184;Gabriela Almeida;14/01/19;5;N
7185;Bruno Freitas;21/01/19;6;S
7186;Cauê Porto;03/01/19;2;N
7187;Alana Nogueira;10/01/19;2;N
7188;Esther da Paz;27/01/19;5;N
7189;Elisa da Mota;24/01/19;4;S
7190;Sofia Moreira;18/01/19;6;N
7191;Lucas Gabriel Pinto;21/01/19;1;S
7192;Bruna Correia;30/01/19;3;N
7193;Bárbara Azevedo;27/01/19;2;N
7194;Daniel Freitas;23/01/19;4;S
7195;Ana Júlia Monteiro;29/01/19;6;S
7196;Vicente Barros;21/01/19;4;S
7197;Luigi Souza;03/01/19;5;N
7198;Nicolas Gonçalves;18/01/19;1;N
7199;Maria Sophia Monteiro;31/01/19;4;S
7200;Heloísa Lopes;13/01/19;5;S
7201;Beatriz Melo;22/01/19;6;N
7202;Davi Nascimento;31/01/19;4;N
7203;Yasmin Almeida;08/01/19;4;S
7204;Antônio Fogaça;07/01/19;1;S
7205;João Pedro Araújo;08/01/19;6;N
7206;Joana Pinto;02/01/19;6;N
7207;Maria Alice Costa;02/01/19;2;S
7208;Eduardo Rezende;26/01/19;1;S
7209;Ana Lívia Rodrigues;10/01/19;2;S
7210;João Gabriel Jesus;13/01/19;1;S
7211;Paulo Teixeira;04/01/19;6;N
7212;Isadora Souza;18/01/19;4;S
7213;Heitor Costa;05/01/19;1;S
7214;João Gabriel Moura;04/01/19;3;S
7215;Bernardo Rezende;13/01/19;5;S
7216;Eduarda Nascimento;06/01/19;3;S
7217;Danilo Farias;26/01/19;6;N
7218;Kamilly da Mata;23/01/19;2;S
7219;Giovanna Rodrigues;26/01/19;4;N
7220;Benjamin Carvalho;12/01/19;5;N
7221;Maria Cecília Farias;06/01/19;4;N
7222;Emanuelly Ramos;11/01/19;1;S
7223;Bárbara Cardoso;08/01/19;3;N
7224;Pietra Novaes;08/01/19;5;N
7225;Dr. Francisco Moura;31/01/19;3;S
7226;Bruno Farias;15/01/19;4;S
7227;João Vitor Sales;08/01/19;5;S
7228;Arthur Santos;02/01/19;2;N
7229;Caroline Costela;20/01/19;1;N
7230;Luiz Henrique Moreira;01/01/19;6;N
7231;Cauê Ramos;12/01/19;6;S
7232;Kevin Martins;25/01/19;4;S
7233;Gabriela Araújo;25/01/19;6;N
7234;Bianca Dias;16/01/19;5;N
7235;Gustavo Moraes;23/01/19;3;S
7236;Melissa Cunha;15/01/19;1;S
7237;Isadora da Costa;10/01/19;5;S
7238;Pedro Miguel Moura;07/01/19;4;N
7239;Alana Gomes;05/01/19;1;N
7240;Levi Pereira;01/01/19;4;N
7241;Joana Monteiro;06/01/19;6;N
7242;Alice da Cunha;16/01/19;5;N
7243;Gabrielly Freitas;06/01/19;1;N
7244;Pedro Lucas Nogueira;19/01/19;6;N
7245;João Duarte;25/01/19;2;N
7246;Fernando Novaes;04/01/19;2;S
7247;Pietro Alves;07/01/19;6;N
7248;Bernardo Lima;14/01/19;3;S
7249;João Vitor Cavalcanti;16/01/19;6;N
7250;Leandro Costela;08/01/19;1;N
7251;Eloah Souza;18/01/19;4;S
7252;Ryan Jesus;05/01/19;6;N
7253;Ana Laura Rezende;30/01/19;5;S
7254;Miguel Silveira;05/01/19;2;S
7255;Francisco Nascimento;13/01/19;4;S
7256;Elisa da Cunha;15/01/19;6;N
7257;Benício Azevedo;05/01/19;2;S
7258;Ana Sophia Ramos;24/01/19;3;N
7259;Enzo Gabriel Monteiro;18/01/19;5;S
7260;Sarah Rezende;12/01/19;1;S
7261;Maria Luiza Ramos;07/01/19;2;N
7262;Beatriz Fernandes;11/01/19;6;S
7263;Danilo Cardoso;08/01/19;1;N
7264;Rafaela Cardoso;19/01/19;4;S
7265;Diego Porto;06/01/19;6;S
7266;Fernando das Neves;28/01/19;3;S
7267;Davi Luiz Nascimento;28/01/19;6;S
7268;Beatriz da Costa;20/01/19;2;S
7269;Luana Souza;31/01/19;6;S
7270;Guilherme Cardoso;22/01/19;4;S
7271;Luana Cardoso;25/01/19;1;S
7272;Thales Caldeira;29/01/19;6;N
7273;Maria Vitória da Rosa;09/01/19;5;N
7274;Luiz Gustavo Campos;18/01/19;5;N
7275;Emilly Rocha;31/01/19;1;N
7276;Maria Julia Nunes;26/01/19;5;N
7277;Luiz Miguel Rodrigues;28/01/19;4;S
7278;Bryan Almeida;21/01/19;2;S
7279;Luiz Henrique da Mata;10/01/19;5;S
7280;Maria Fernanda Barros;25/01/19;5;N
7281;Ryan Caldeira;24/01/19;2;N
7282;Maria Eduarda Ferreira;08/01/19;2;N
7283;Pedro Henrique Rezende;09/01/19;6;N
7284;Beatriz Monteiro;18/01/19;2;S
7285;Ana Clara Silveira;30/01/19;1;N
7286;Gabrielly Cardoso;15/01/19;5;N
7287;Ian Teixeira;17/01/19;3;S
7288;Danilo Correia;04/01/19;2;S
7289;Evelyn Azevedo;03/01/19;4;N
7290;Ana Luiza Vieira;11/01/19;3;N
7291;João Pedro Pereira;11/01/19;1;N
7292;Laura Almeida;10/01/19;4;N
7293;Maria Julia Nunes;05/01/19;3;N
7294;Mariana Araújo;07/01/19;2;N
7295;Emanuel Cunha;08/01/19;3;N
7296;Pietra da Paz;06/01/19;3;N
7297;Isaac Cardoso;22/01/19;3;N
7298;Luiz Fernando Mendes;01/01/19;1;S
7299;João Lucas Cardoso;11/01/19;2;S
7300;Renan Pires;23/01/19;1;S
7301;Alice Nunes;14/01/19;4;N
7302;Enzo Rezende;30/01/19;5;S
7303;Ana Sophia Carvalho;22/01/19;6;N
7304;Rebeca Cardoso;13/01/19;2;N
7305;Kamilly Aragão;11/01/19;1;N
7306;Esther Rocha;19/01/19;3;N
7307;Emanuelly Ramos;23/01/19;1;S
7308;Henrique Duarte;09/01/19;4;S
7309;Noah Duarte;22/01/19;1;N
7310;Ana Júlia Nogueira;11/01/19;1;N
7311;Nathan Barbosa;14/01/19;4;S
7312;Bruna Moura;01/01/19;3;S
7313;Leonardo Pereira;27/01/19;3;N
7314;Marcela Rodrigues;29/01/19;4;S
7315;Ian Souza;11/01/19;6;N
7316;Yasmin Moura;04/01/19;6;S
7317;André Jesus;10/01/19;3;S
7318;Dr. João Miguel Gonçalves;05/01/19;3;N
7319;Yuri Ribeiro;19/01/19;3;S
7320;Ana Luiza Rocha;03/01/19;1;S
7321;Pedro Miguel Barbosa;30/01/19;3;S
7322;Luiz Fernando Lima;17/01/19;6;S
7323;Isadora Pires;10/01/19;5;S
7324;Stella Santos;02/01/19;2;N
7325;Yasmin Barros;18/01/19;5;S
7326;Bruna Fogaça;23/01/19;3;S
7327;Luigi Lopes;08/01/19;6;N
7328;Maria Luiza Carvalho;08/01/19;4;S
7329;Thomas da Luz;13/01/19;5;S
7330;Lucas Freitas;22/01/19;5;N
7331;Luana Rodrigues;05/01/19;6;S
7332;Anthony da Mota;19/01/19;1;N
7333;Maria Julia Correia;22/01/19;2;N
7334;Augusto Ramos;18/01/19;5;S
7335;Isabella Rocha;20/01/19;1;S
7336;Luiza Porto;17/01/19;5;N
7337;Alana Rezende;23/01/19;3;N
7338;Yuri Teixeira;20/01/19;4;N
7339;Juliana Lima;25/01/19;3;S
7340;Melissa da Luz;12/01/19;4;S
7341;Luiza Campos;13/01/19;2;N
7342;Bruna Fernandes;04/01/19;6;S
7343;Larissa Novaes;15/01/19;2;N
7344;Stephany Silveira;09/01/19;2;N
7345;Anthony Caldeira;01/01/19;4;N
7346;Maria Vitória Melo;30/01/19;1;N
7347;Nicole Lima;11/01/19;5;N
7348;Paulo da Conceição;29/01/19;5;N
7349;Enzo Campos;23/01/19;1;N
7350;Sophia da Conceição;12/01/19;5;N
7351;Benício Gonçalves;19/01/19;2;N
7352;Pedro Henrique Nunes;21/01/19;2;S
7353;Fernando Lima;28/01/19;2;N
7354;Ana Clara da Mata;25/01/19;4;S
7355;Igor Peixoto;18/01/19;3;S
7356;Carolina Fogaça;21/01/19;6;S
7357;Bryan Aragão;24/01/19;6;N
7358;Marcos Vinicius Cardoso;03/01/19;1;N
7359;Evelyn da Luz;02/01/19;5;S
7360;Emanuel das Neves;11/01/19;1;N
7361;Calebe Costela;20/01/19;3;N
7362;Larissa Souza;25/01/19;2;N
7363;Maysa da Paz;28/01/19;5;N
7364;Ryan Aragão;12/01/19;5;S
7365;Emanuelly Rocha;01/01/19;1;S
7366;Milena Monteiro;19/01/19;2;S
7367;Paulo das Neves;31/01/19;2;S
7368;Ryan Viana;31/01/19;2;S
8877;Gabriel Cavalcanti;22/01/19;1;N
8878;Sabrina Pereira;29/01/19;4;S
8879;Dra. Caroline da Conceição;28/01/19;4;S
8880;Levi Jesus;25/01/19;6;N
8881;Felipe Lopes;23/01/19;1;S
8882;Gustavo Peixoto;16/01/19;3;S
8883;Arthur Costa;05/01/19;2;S
8884;Enrico Novaes;21/01/19;4;N
8885;Luiz Gustavo Pereira;03/01/19;1;S
8886;Alícia Viana;27/01/19;3;N
8887;Thales Barbosa;27/01/19;4;S
8888;Francisco Moura;17/01/19;1;S
8889;Eduardo Costela;30/01/19;2;S
8890;Sofia Nunes;03/01/19;1;N
8891;Kevin Sales;04/01/19;6;S
8892;Larissa Barbosa;09/01/19;1;S
8893;Leandro Campos;24/01/19;1;N
8894;Maria Luiza das Neves;31/01/19;1;S
8895;Pedro Lucas Correia;20/01/19;3;N
8896;Fernanda Ferreira;03/01/19;2;S
8897;Kamilly Costa;13/01/19;2;S
8898;Maria Eduarda Nunes;10/01/19;6;N
8899;Davi Lucca Rezende;21/01/19;1;N
8900;Lorenzo da Cunha;11/01/19;4;N
8901;Stella Cunha;11/01/19;5;S
8902;Mirella Porto;12/01/19;6;N
8903;Ana Sophia Nunes;10/01/19;1;N
8904;Davi Luiz Barros;01/01/19;6;S
8905;Henrique Almeida;30/01/19;2;N
8906;Laís Pinto;17/01/19;3;N
8907;Paulo Rocha;19/01/19;3;N
8908;Maria Luiza Araújo;27/01/19;3;N
8909;Sabrina Freitas;21/01/19;1;S
8910;Larissa Freitas;04/01/19;2;N
8911;Rebeca Cunha;18/01/19;6;N
8912;Benjamin Azevedo;14/01/19;6;N
8913;Eduarda da Conceição;01/01/19;5;S
8914;Maria Vitória da Conceição;11/01/19;2;S
8915;Rafael Novaes;22/01/19;2;N
8916;Beatriz Vieira;02/01/19;1;S
8917;Cauê da Mota;31/01/19;5;S
8918;Dra. Luiza Ferreira;08/01/19;1;N
8919;Maysa Campos;22/01/19;4;N
8920;Clarice Gomes;24/01/19;6;N
8921;Agatha da Mata;15/01/19;4;S
8922;Gustavo Henrique Freitas;23/01/19;2;N
8923;Gabrielly Pereira;01/01/19;2;S
8924;Alice Duarte;12/01/19;5;N
8925;Ana Carolina Dias;06/01/19;3;S
8926;Maria Cecília Costa;30/01/19;1;N
8927;Clarice Alves;20/01/19;1;S
8928;Vicente Oliveira;28/01/19;1;S
8929;Manuela Fernandes;15/01/19;4;S
8930;Lorena da Luz;27/01/19;6;S
8931;Henrique Castro;24/01/19;3;S
8932;Enzo Gabriel Freitas;12/01/19;1;S
8933;Dr. Ian Cunha;19/01/19;5;S
8934;Lavínia Rezende;05/01/19;6;N
8935;Clara Gonçalves;30/01/19;3;S
8936;Noah Rodrigues;01/01/19;5;N
8937;Milena Pinto;02/01/19;6;S
8938;Dr. Ian Monteiro;03/01/19;5;S
8939;Dr. Gustavo Ferreira;12/01/19;6;N
8940;Dra. Melissa Moreira;15/01/19;1;N
8941;Dra. Vitória Cavalcanti;01/01/19;5;N
8942;Bruno Nunes;22/01/19;6;N
8943;Luigi Castro;10/01/19;4;S
8944;Maitê Porto;16/01/19;6;S
8945;Alana Ribeiro;23/01/19;4;N
8946;Clara Santos;07/01/19;2;S
8947;Vitória Silveira;27/01/19;5;S
8948;Olivia da Luz;03/01/19;5;N
8949;Vitor Campos;31/01/19;2;N
8950;Ana Peixoto;09/01/19;5;N
8951;Dra. Maitê Oliveira;23/01/19;1;N
8952;Camila Azevedo;11/01/19;3;S
8953;Ian Peixoto;19/01/19;3;S
8954;Danilo Rezende;02/01/19;4;S
8955;Maria Vitória da Conceição;07/01/19;2;N
8956;Eloah Gomes;27/01/19;2;N
8957;Matheus Vieira;30/01/19;4;S
8958;Bryan Mendes;23/01/19;4;S
8959;Gabriel da Luz;28/01/19;6;N
8960;Davi Lucca Costela;20/01/19;5;N
8961;Maria da Conceição;09/01/19;6;S
8962;Breno Silveira;02/01/19;3;N
8963;Marina Santos;14/01/19;3;N
8964;Yuri Moura;15/01/19;2;S
8965;Matheus Castro;05/01/19;3;N
8966;Emanuelly Costela;05/01/19;4;S
8967;Nathan Aragão;03/01/19;3;S
8968;Gustavo Oliveira;02/01/19;1;S
8969;Dr. Alexandre Pires;27/01/19;1;N
8970;Juliana Porto;30/01/19;1;N
8971;Erick Gomes;18/01/19;5;S
8972;Diego Nascimento;07/01/19;1;N
8973;Stella Rezende;22/01/19;4;S
8974;Ana Luiza Viana;06/01/19;6;N
8975;Mariane Cavalcanti;27/01/19;1;N
8976;Vinicius Costela;16/01/19;5;S
8977;Bryan Teixeira;15/01/19;6;N
8978;Emilly Porto;04/01/19;6;S
8979;Eduardo Peixoto;15/01/19;5;N
8980;Ana Clara Araújo;10/01/19;2;S
8981;Alícia Moreira;18/01/19;3;S
8982;Maitê Porto;14/01/19;6;S
8983;Davi Lucca Oliveira;31/01/19;3;S
8984;Maria Fernanda Carvalho;11/01/19;2;S
8985;Julia das Neves;21/01/19;2;N
8986;Theo Vieira;09/01/19;4;N
8987;Dr. Lorenzo Freitas;27/01/19;1;S
8988;Maria Clara Peixoto;28/01/19;2;S
8989;Laís Oliveira;01/01/19;3;S
8990;Lorena Dias;13/01/19;6;S
8991;Marina da Cruz;16/01/19;3;S
8992;Raquel Almeida;17/01/19;5;S
8993;Marina Oliveira;26/01/19;6;N
8994;Dr. Yuri Silveira;27/01/19;3;S
8995;Daniela Rocha;12/01/19;5;S
8996;Sarah Pereira;24/01/19;5;N
8997;João Vitor Moreira;03/01/19;5;N
8998;Valentina Viana;03/01/19;4;S
8999;Olivia Dias;28/01/19;4;N
9000;Thiago Araújo;30/01/19;3;N
9001;Dra. Bruna Rezende;08/01/19;3;N
9002;Diogo da Cruz;28/01/19;2;S
9003;Esther Monteiro;02/01/19;3;N
9004;Júlia Castro;02/01/19;5;N
9005;Diego Costa;07/01/19;1;N
9006;Sophia Jesus;13/01/19;1;S
9007;Thiago Barbosa;03/01/19;6;S
9008;Dr. Carlos Eduardo Martins;10/01/19;6;S
9009;Ana Carolina Porto;20/01/19;6;N
9010;Gabriel Pereira;17/01/19;4;S
9011;Heitor Oliveira;22/01/19;5;N
9012;Bernardo Souza;16/01/19;4;N
9013;Gabrielly Porto;13/01/19;1;S
9014;Gustavo Barros;08/01/19;4;N
9015;Matheus Nogueira;04/01/19;4;N
9016;Luiz Gustavo Campos;24/01/19;4;S
9017;Breno Aragão;21/01/19;5;N
9018;Dra. Ana Clara Moreira;21/01/19;1;N
9019;Enzo Moreira;04/01/19;2;N
9020;Danilo das Neves;11/01/19;3;N
9021;Noah Souza;24/01/19;4;N
9022;Elisa Farias;02/01/19;4;N
9023;Ian da Paz;07/01/19;3;N
9024;Dra. Raquel Nunes;14/01/19;6;S
9025;Dra. Isabel Almeida;18/01/19;2;N
9026;Sarah Duarte;09/01/19;3;N
9027;Antônio Ramos;14/01/19;4;S
9028;Luiz Fernando Caldeira;13/01/19;1;S
9029;Nathan Melo;25/01/19;5;N
9030;Ana Lívia Rezende;18/01/19;4;N
9031;Caroline Aragão;25/01/19;2;N
9032;Juliana da Cruz;28/01/19;2;S
9033;Fernanda Silva;20/01/19;5;S
9034;Luiz Felipe Farias;05/01/19;6;N
9035;João da Cruz;19/01/19;4;N
9036;Isabella Rodrigues;12/01/19;3;S
9037;Laís da Mata;19/01/19;3;S
9038;Miguel Alves;06/01/19;3;S
9039;Levi Cunha;18/01/19;3;S
9040;Sofia Costa;02/01/19;2;S
9041;Maria Vitória Rocha;01/01/19;6;N
9042;Pietra Pereira;07/01/19;3;N
9043;Manuela Pinto;23/01/19;4;S
9044;Dr. João Pedro Gonçalves;15/01/19;3;N
9045;Vicente Pereira;01/01/19;5;S
9046;Benjamin Gonçalves;05/01/19;1;S
9047;Ana Lívia Araújo;06/01/19;3;N
9048;Davi Luiz Pires;31/01/19;5;S
9049;Maria Julia Vieira;18/01/19;3;S
9050;Thiago da Mota;10/01/19;6;S
9051;Catarina Lopes;14/01/19;1;S
9052;Igor Lima;23/01/19;1;N
9053;Luiz Gustavo da Mota;17/01/19;2;N
9054;Isabella Duarte;16/01/19;3;N
9055;Carolina Ferreira;20/01/19;6;S
9056;Rafaela Cardoso;30/01/19;6;N
9057;Pietra Campos;28/01/19;5;S
9058;Stella Pereira;24/01/19;4;S
9059;João Pedro da Paz;19/01/19;2;N
9060;Maria Cecília Oliveira;27/01/19;6;N
9061;Luiz Gustavo Oliveira;12/01/19;1;N
9062;Leonardo Cardoso;01/01/19;3;S
9063;Eduardo da Cruz;15/01/19;5;N
9064;Rafael Cavalcanti;05/01/19;1;N
9065;Luiza Ramos;15/01/19;5;N
9066;Pedro Rocha;17/01/19;6;N
9067;Pedro Azevedo;07/01/19;4;N
9068;Giovanna Mendes;21/01/19;4;N
9069;Antônio Pires;14/01/19;6;S
9070;Ana Lívia Mendes;05/01/19;5;S
9071;Amanda Correia;30/01/19;5;N
9072;Joaquim Peixoto;25/01/19;6;N
9073;Maria Mendes;10/01/19;3;N
9074;Maria Sophia da Luz;24/01/19;5;S
9075;Carolina Pereira;03/01/19;5;S
9076;Catarina Ribeiro;24/01/19;6;N
9077;João Miguel Vieira;01/01/19;1;N
9078;Luana Souza;25/01/19;2;N
9079;Bárbara Costa;07/01/19;6;S
9080;Noah Rocha;06/01/19;4;S
9081;Maria Fernanda da Rocha;28/01/19;5;N
9082;Olivia Carvalho;23/01/19;5;N
9083;Laís Nunes;20/01/19;1;S
9084;Nicole Lima;07/01/19;3;S
9085;Murilo Vieira;09/01/19;3;S
9086;Gabriela Silva;04/01/19;5;S
9087;Dra. Valentina Rodrigues;15/01/19;6;N
9088;Nathan Novaes;10/01/19;4;S
9089;Henrique Viana;12/01/19;1;N
9090;Murilo Freitas;13/01/19;3;S
9091;Milena Santos;28/01/19;3;S
9092;Letícia Rezende;05/01/19;5;S
9093;Davi Lucas da Costa;08/01/19;1;N
9094;Camila Novaes;10/01/19;2;S
9095;Mariana da Conceição;31/01/19;4;N
9096;Luiz Fernando da Rosa;02/01/19;4;S
9097;Felipe Ramos;07/01/19;5;S
9098;Dr. Leonardo Alves;19/01/19;2;S
9099;Alexia Jesus;10/01/19;5;S
9100;Stephany Cunha;14/01/19;6;N
9101;Enrico Cardoso;25/01/19;1;N
9102;Bianca Oliveira;16/01/19;6;S
9103;Larissa Gomes;30/01/19;2;N
9104;Ana Carolina Cardoso;27/01/19;1;S
9105;Renan Barros;20/01/19;1;N
9106;Pedro Alves;23/01/19;4;N
9107;Ana Júlia Mendes;11/01/19;3;S
9108;Stella Correia;27/01/19;4;N
9109;João Lucas Silva;29/01/19;4;S
9110;Sophie Oliveira;03/01/19;3;N
9111;Luiz Gustavo da Mota;12/01/19;2;S
9112;Fernanda da Rosa;07/01/19;1;N
9113;Caroline Teixeira;06/01/19;1;S
9114;Eduardo Ribeiro;04/01/19;2;N
9115;Maria Sophia da Rosa;27/01/19;1;S
9116;Davi Lucas Ramos;16/01/19;4;S
9117;Heitor Correia;14/01/19;6;N
9118;Alícia Peixoto;20/01/19;4;N
9119;Leandro Sales;14/01/19;4;S
9120;Catarina Lopes;09/01/19;4;N
9121;Enzo Silveira;19/01/19;2;S
9122;Beatriz Gonçalves;02/01/19;5;N
9123;Renan Sales;10/01/19;3;N
9124;Ana Carolina da Costa;21/01/19;4;S
9125;Heitor Lopes;27/01/19;5;N
9126;Catarina Teixeira;03/01/19;5;S
9127;João Guilherme Correia;16/01/19;2;S
9128;Maria Clara Moreira;30/01/19;3;N
9129;Amanda Lopes;12/01/19;6;N
9130;Pedro Miguel Gomes;06/01/19;6;N
9131;Henrique Moura;13/01/19;1;S
9132;Enzo Gabriel Lopes;15/01/19;5;S
9133;Anthony da Rocha;16/01/19;6;N
9134;Helena Viana;23/01/19;1;N
9135;Rafaela da Cruz;24/01/19;4;N
9136;Juan Monteiro;10/01/19;6;N
9137;Kevin Moura;30/01/19;1;S
9138;Bárbara das Neves;06/01/19;5;S
9139;Felipe Caldeira;25/01/19;6;S
9140;Dr. Davi Luiz da Cruz;02/01/19;5;S
9141;Alexandre da Cruz;15/01/19;4;N
9142;Stella Correia;03/01/19;1;S
9143;Enzo Nunes;01/01/19;4;S
9144;Clara das Neves;25/01/19;5;N
9145;Marina Jesus;13/01/19;5;N
9146;Anthony Oliveira;28/01/19;6;N
9147;Pedro Henrique Pereira;07/01/19;2;N
9148;Maria Alice Costa;16/01/19;2;N
9149;Yago Oliveira;07/01/19;4;N
9150;Ana Lívia Sales;24/01/19;6;S
9151;Joaquim da Mata;13/01/19;1;S
9152;Beatriz Ribeiro;20/01/19;2;N
9153;Gustavo Ribeiro;18/01/19;1;N
9154;Joana Dias;12/01/19;5;N
9155;Eduardo Costa;07/01/19;4;S
9156;Pedro Henrique da Mata;03/01/19;4;N
9157;Breno Nascimento;29/01/19;2;S
9158;Stella da Luz;21/01/19;4;S
9159;Felipe Ramos;02/01/19;4;N
9160;Lucas da Cruz;23/01/19;1;N
9161;Sofia Cavalcanti;19/01/19;4;N
9162;Antônio Caldeira;10/01/19;4;S
9163;Ana Julia Cardoso;02/01/19;5;N
9164;Davi Lucas Freitas;13/01/19;1;S
9165;Júlia Araújo;15/01/19;3;N
9166;Noah Gonçalves;18/01/19;1;N
9167;Cecília Jesus;19/01/19;3;S
9168;Cauã Sales;01/01/19;1;S
9169;Cauã Santos;23/01/19;4;S
9170;Luiz Henrique Costela;02/01/19;4;S
9171;Gabriela Ferreira;08/01/19;3;S
9172;Maria Luiza Silva;10/01/19;2;S
9173;João Guilherme Santos;19/01/19;1;S
9174;Davi Aragão;23/01/19;3;N
9175;Beatriz Costela;16/01/19;3;N
9176;Leonardo Gomes;08/01/19;3;S
9177;Luana Correia;31/01/19;2;N
9178;Manuela Costa;03/01/19;6;N
9179;Juan da Cunha;26/01/19;6;N
9180;Maria Cecília Correia;16/01/19;4;S
9181;Maria Julia da Paz;07/01/19;4;N
9182;Marcos Vinicius Barbosa;20/01/19;6;N
9183;Alexia Pereira;07/01/19;5;S
9184;Bruna Alves;03/01/19;1;S
9185;Enrico Melo;09/01/19;4;S
9186;João Vitor Monteiro;05/01/19;1;N
9187;Luiza Almeida;10/01/19;6;N
9188;Renan Viana;08/01/19;2;S
9189;Heitor Rodrigues;30/01/19;3;S
9190;Dra. Maria Vitória Lopes;15/01/19;1;N
9191;Yago Lopes;26/01/19;4;S
9192;Mariane Peixoto;07/01/19;1;N
9193;Enrico Lima;06/01/19;5;N
9194;Maria Sophia Costa;19/01/19;2;S
9195;Anthony Moraes;05/01/19;3;S
9196;Maria Clara Santos;26/01/19;1;N
9197;Vitor Alves;07/01/19;6;N
9198;Laís Vieira;13/01/19;2;S
9199;Maria Alice Cardoso;31/01/19;2;N
9200;Levi Pires;20/01/19;5;S
9201;Lara Santos;27/01/19;5;N
9202;Stephany Almeida;05/01/19;1;N
9203;Dr. Otávio Costela;12/01/19;4;S
9204;Samuel Barbosa;11/01/19;1;S
9205;Maria Costa;16/01/19;3;N
9206;Rafaela Duarte;10/01/19;3;N
9207;Sophie Cardoso;15/01/19;3;N
9208;Enzo Mendes;08/01/19;2;S
9209;Luna Almeida;12/01/19;1;N
9210;Gabrielly Azevedo;08/01/19;3;N
9211;Beatriz Ferreira;25/01/19;1;S
9212;Marcelo Moraes;10/01/19;4;N
9213;Bianca Cardoso;04/01/19;2;N
9214;Diego Barros;31/01/19;1;N
9215;Vitor Peixoto;21/01/19;3;S
9216;Alana Gonçalves;24/01/19;2;S
9217;Otávio Barbosa;19/01/19;2;N
9218;Heitor Peixoto;04/01/19;5;N
9219;Renan da Conceição;24/01/19;6;N
9220;Clarice Pires;10/01/19;3;N
9221;Emanuella Farias;31/01/19;2;N
9222;Ana Júlia Ribeiro;17/01/19;6;S
9223;Alexandre Correia;16/01/19;1;S
9224;Caroline Sales;06/01/19;4;N
9225;Lucas Rodrigues;18/01/19;3;N
9226;Luiza Teixeira;15/01/19;6;S
9227;Beatriz Barros;05/01/19;4;S
9228;Vicente Ramos;20/01/19;4;S
9229;Caroline da Cruz;24/01/19;5;N
9230;Olivia Rodrigues;13/01/19;4;N
9231;João Guilherme da Mata;18/01/19;1;S
9232;Lívia Viana;01/01/19;6;S
9233;João Lucas da Conceição;29/01/19;4;N
9234;Julia da Costa;20/01/19;6;S
9235;Raquel Nogueira;28/01/19;2;S
9236;Pietro Moraes;25/01/19;2;N
9237;Luiz Felipe Cunha;23/01/19;2;S
9238;Isabella Cavalcanti;02/01/19;2;S
9239;Bruno Cardoso;04/01/19;6;N
9240;Lucas Gabriel Teixeira;20/01/19;2;S
9241;Alícia Lopes;30/01/19;5;S
9242;Heloísa Vieira;01/01/19;3;S
9243;Gabriel Martins;20/01/19;5;S
9244;Davi Luiz da Rocha;24/01/19;6;S
9245;Isaac Moreira;31/01/19;3;N
9246;João Pedro Caldeira;08/01/19;5;N
9247;Ana Júlia Moraes;10/01/19;1;S
9248;Enzo Alves;14/01/19;3;N
9249;Marina da Cruz;31/01/19;1;N
9250;Camila Almeida;15/01/19;6;N
9251;Laura Caldeira;26/01/19;2;S
9252;Vitória Aragão;11/01/19;1;N
9253;Arthur Almeida;21/01/19;4;N
9254;Ian Vieira;02/01/19;2;N
9255;Ana Luiza da Rosa;20/01/19;3;N
